id,earthName,dateOfDiscovery,discovererName,prec_noix,prec_chocolat,prec_noisettes,prec_raisins,prec_fruits_confits,prec_lait,ph_eau,pop,prop_grand_meres,freq_boulangeries,nb_visites_hebdo,prix,nb_bras,nb_doigts_main,nb_dents,taux_oxygene_atm,dist_lune_km,dist_soleil_km,dist_centre_galaxie_ly,niveau_techno,nb_guerres_mondiales,methode_cuisson,nb_cookies_vendus,cookie_quality
54919,Earth90573,2104-01-06,Robert Milam,,oui,oui,non,oui,non,5,7311717000,0.1999999999999999,10,7,303.0,4.0,6.0,30.0,0.2199999999999999,478000.0,207200000,13600,renaissance,18.0,Four,12050000000.0,yum
17431,Earth28938,2101-06-30,Linda Henry,oui,oui,oui,non,,oui,5,5488415000,0.2099999999999999,5,5,,4.0,6.0,34.0,0.1899999999999999,,174100000,14200,apocalyptique,23.0,Fer à repasser,12070000000.0,yuk
182335,Earth301007,2082-12-17,Dale Doyle,oui,non,,oui,non,oui,7,6170361000,0.1699999999999999,8,7,,4.0,9.0,30.0,0.1799999999999999,443100.0,208800000,16100,renaissance,20.0,Four,12390000000.0,yum
174348,Earth287879,2103-12-13,Holly Cooper,non,oui,oui,oui,oui,oui,7,4993328000,0.1899999999999999,6,5,249.0,4.0,9.0,36.0,0.1899999999999999,463000.0,197100000,12400,renaissance,17.0,Four,11790000000.0,yum
182767,Earth301722,2093-03-05,Jenifer Burke,non,non,non,non,,oui,7,7184676000,0.2199999999999999,4,6,194.0,2.0,7.0,,0.2099999999999999,526400.0,173500000,15100,renaissance,24.0,Four,16750000000.0,yum
16988,Earth28201,2034-05-13,Betty Lopez,non,oui,,,non,non,8,7795448000,0.2099999999999999,5,7,,4.0,8.0,28.0,0.1799999999999999,488000.0,206500000,11300,future,26.0,Quantique,14510000000.0,yuk
9578,Earth15951,2193-07-30,Diane Lafave,oui,non,non,oui,oui,non,8,6918186000,0.2099999999999999,7,5,298.0,4.0,7.0,34.0,0.2099999999999999,595500.0,171500000,16000,industriel,23.0,Poele,13740000000.0,yuk
93201,Earth153560,2095-04-18,Maureen Lopez,,non,oui,non,non,oui,10,5622693000,0.2099999999999999,9,6,298.0,4.0,7.0,,0.1999999999999999,,155500000,20700,industriel,17.0,Gaz,12600000000.0,yum
11412,Earth18948,2138-08-07,Robert Beabout,oui,oui,non,,non,oui,7,7009339000,0.1699999999999999,7,6,271.0,4.0,8.0,30.0,0.1999999999999999,528700.0,169200000,13500,apocalyptique,23.0,Quantique,10270000000.0,yuk
195633,Earth323065,2140-05-13,Charles Pryor,oui,non,oui,non,oui,oui,9,4081471000,0.1899999999999999,7,6,168.0,4.0,8.0,28.0,0.1699999999999999,492600.0,197100000,15700,industriel,17.0,Poele,18410000000.0,yum
29186,Earth48217,2167-02-23,Ila Reed,oui,non,oui,oui,non,oui,7,6100448000,0.1999999999999999,4,7,299.0,4.0,8.0,28.0,0.1899999999999999,580000.0,165900000,17500,apocalyptique,25.0,Fer à repasser,13010000000.0,yuk
53729,Earth88597,2167-03-23,Stephen Stults,oui,oui,non,oui,non,non,6,8133397000,0.1899999999999999,6,7,,4.0,,26.0,0.1999999999999999,410600.0,206300000,12600,numérique,19.0,Micro-Ondes,10120000000.0,yum
18928,Earth31392,2120-08-06,Jessica Pontillo,non,oui,oui,,non,oui,8,4215199000,0.2099999999999999,9,4,349.0,6.0,7.0,20.0,0.2199999999999999,424400.0,196800000,17500,préhistoire,23.0,Feu de Bois,17850000000.0,yuk
111373,Earth183557,2122-03-31,Bobby Williams,non,oui,non,non,oui,non,8,6177342000,0.2099999999999999,7,5,291.0,4.0,7.0,32.0,0.1999999999999999,476500.0,170400000,11600,moyen-age,19.0,Soleil,9480000000.0,yum
223962,Earth369595,2104-11-10,Edward Curtis,oui,oui,oui,oui,oui,non,6,5829676000,0.1899999999999999,6,5,283.0,4.0,7.0,28.0,0.1999999999999999,507300.0,195700000,15900,apocalyptique,19.0,Fer à repasser,14330000000.0,yum
73190,Earth120701,2194-01-14,Thomas Nash,non,oui,non,oui,oui,oui,8,4797242000,0.1599999999999999,8,7,390.0,4.0,7.0,28.0,0.1799999999999999,512600.0,199700000,13500,renaissance,30.0,Four,15300000000.0,yum
22609,Earth37380,2132-12-25,Madonna Warner,,non,non,oui,non,oui,7,5470421000,0.1899999999999999,5,4,188.0,4.0,7.0,,0.2099999999999999,,180500000,10500,numérique,23.0,Micro-Ondes,16040000000.0,yuk
156262,Earth258053,2171-12-09,Benjamin Rodriguez,oui,oui,,non,non,oui,6,5692284000,0.1999999999999999,7,7,259.0,4.0,7.0,30.0,0.2099999999999999,584800.0,199200000,12900,moyen-age,19.0,Magie,11060000000.0,yuk
254401,Earth419804,2185-06-20,Elaine Waldeck,non,oui,oui,non,oui,oui,8,6648527000,0.2099999999999999,6,7,251.0,4.0,9.0,30.0,0.1799999999999999,559200.0,219200000,16300,future,19.0,Quantique,17100000000.0,yum
112276,Earth185034,2100-06-04,Cecilia Smith,non,oui,non,,non,non,9,5027868000,0.1499999999999999,8,6,251.0,4.0,,22.0,0.2199999999999999,518200.0,169000000,17900,moyen-age,27.0,Soleil,13410000000.0,yum
254299,Earth419643,2108-07-23,Betty Campbell,oui,non,oui,non,non,non,8,5645133000,0.1899999999999999,4,7,170.0,4.0,8.0,,0.1999999999999999,609600.0,188300000,13400,apocalyptique,17.0,Fer à repasser,12090000000.0,yum
123276,Earth203275,2032-03-29,Brittany Keen,non,oui,,oui,oui,oui,8,7960917000,0.1899999999999999,7,8,298.0,2.0,7.0,30.0,0.2099999999999999,410400.0,171900000,14300,moyen-age,24.0,Soleil,8930000000.0,yum
52831,Earth87115,2192-11-07,Beverly Caldwell,non,oui,oui,non,oui,non,11,7351735000,0.1799999999999999,8,6,321.0,6.0,7.0,34.0,0.1799999999999999,,179100000,13000,apocalyptique,22.0,Fer à repasser,14680000000.0,yum
119018,Earth196079,2138-03-17,Jessie Kirtland,non,oui,non,oui,oui,non,8,5746083000,0.1699999999999999,9,7,357.0,2.0,7.0,32.0,0.2099999999999999,384700.0,158100000,20300,future,22.0,Quantique,11990000000.0,yum
55079,Earth90840,2068-09-13,Jen Smith,non,non,oui,non,oui,non,8,8761277000,0.1899999999999999,5,7,318.0,4.0,6.0,34.0,0.1999999999999999,617100.0,211000000,10300,future,17.0,Quantique,10790000000.0,yum
219498,Earth362338,2115-06-04,Jason Golden,oui,oui,oui,oui,oui,oui,8,7114896000,0.1899999999999999,7,4,360.0,4.0,8.0,32.0,0.2199999999999999,478000.0,195300000,12500,future,23.0,Quantique,19510000000.0,yum
133701,Earth220706,2164-10-13,Jose Johnson,oui,oui,oui,non,non,oui,9,5634804000,0.1899999999999999,6,4,279.0,4.0,,32.0,0.1699999999999999,488200.0,186400000,13400,préhistoire,18.0,Feu de Bois,14840000000.0,yuk
128889,Earth212645,2161-04-17,Jerry Hung,,non,non,oui,non,oui,8,6957720000,0.1799999999999999,7,5,174.0,6.0,7.0,30.0,0.1899999999999999,477900.0,198500000,15100,industriel,24.0,Gaz,15470000000.0,yuk
53810,Earth88728,2121-05-19,Sandra Younce,non,non,oui,,oui,non,8,7560480000,0.1999999999999999,8,5,311.0,4.0,,,0.1899999999999999,477100.0,179000000,14200,numérique,19.0,Gaz,14340000000.0,yum
125104,Earth206375,2047-10-29,John Huffman,oui,non,non,oui,oui,oui,7,7694214000,0.2099999999999999,8,6,226.0,4.0,7.0,26.0,0.1599999999999999,463000.0,167900000,14900,numérique,15.0,Gaz,15340000000.0,yum
176215,Earth290984,2142-01-27,Charles Evans,oui,non,oui,oui,non,oui,8,3899216000,0.2199999999999999,7,6,306.0,2.0,6.0,28.0,0.2099999999999999,,194800000,9300,renaissance,23.0,Four,16720000000.0,yum
97246,Earth160259,2102-05-29,Annie Garner,oui,oui,non,oui,oui,oui,9,6272911000,0.2399999999999999,6,6,271.0,4.0,6.0,28.0,0.1899999999999999,,163700000,19900,industriel,23.0,Poele,14720000000.0,yum
91772,Earth151195,2127-02-03,Ellis Mclucas,non,oui,non,oui,,non,10,3371168000,0.2199999999999999,7,7,360.0,4.0,,26.0,0.1999999999999999,486900.0,149700000,13700,renaissance,26.0,Soleil,14380000000.0,yum
125255,Earth206625,2151-06-21,Jennifer Harrison,non,oui,non,oui,,non,9,5096559000,0.1999999999999999,6,6,248.0,4.0,6.0,26.0,0.1999999999999999,422500.0,182100000,14300,industriel,21.0,Four,12530000000.0,yum
68256,Earth112564,2189-11-29,Christopher Merritt,oui,non,non,,oui,oui,6,6526953000,0.2099999999999999,6,7,266.0,4.0,6.0,32.0,0.2099999999999999,423700.0,160900000,11900,préhistoire,22.0,Magie,11340000000.0,yum
122604,Earth202150,2141-06-16,Terra Thornton,non,non,,non,oui,oui,11,4900517000,0.1899999999999999,8,5,290.0,4.0,,34.0,0.2199999999999999,471800.0,177700000,13800,numérique,21.0,Micro-Ondes,15400000000.0,yum
145611,Earth240413,2058-08-23,Jasmine Hayes,non,oui,oui,,non,non,7,6809167000,0.1999999999999999,8,7,236.0,4.0,8.0,38.0,0.1999999999999999,410700.0,161400000,18600,renaissance,27.0,Four,13050000000.0,yuk
136439,Earth225179,2056-02-18,John Anderson,,non,oui,oui,non,oui,7,6387520000,0.2499999999999999,6,5,193.0,4.0,7.0,28.0,0.2199999999999999,,177000000,16100,numérique,24.0,Gaz,14360000000.0,yuk
212885,Earth351512,2131-07-14,Dennis Knight,oui,non,non,non,oui,oui,6,6422960000,0.1999999999999999,6,5,241.0,4.0,8.0,26.0,0.2199999999999999,480100.0,199300000,10500,future,17.0,Micro-Ondes,12170000000.0,yum
207649,Earth342889,2049-10-14,Thao Estrada,non,non,non,non,non,oui,8,8012661000,0.1599999999999999,8,7,297.0,2.0,6.0,22.0,0.2099999999999999,334100.0,194400000,16700,préhistoire,19.0,Feu de Bois,19970000000.0,yum
228564,Earth377258,2084-02-13,Gisela Rincon,oui,oui,oui,oui,oui,oui,6,4047160000,0.1599999999999999,6,6,196.0,4.0,6.0,32.0,0.2299999999999999,562900.0,199700000,19400,apocalyptique,21.0,Fer à repasser,10200000000.0,yum
216268,Earth357010,2138-11-16,Dustin Rappa,non,non,oui,,oui,non,9,7729080000,0.1699999999999999,8,7,210.0,4.0,,30.0,0.1999999999999999,491100.0,178800000,15800,renaissance,16.0,Four,9820000000.0,yum
176765,Earth291894,2139-12-12,Derek Diamond,non,non,oui,oui,oui,oui,8,6132005000,0.2199999999999999,8,7,256.0,4.0,6.0,28.0,0.1999999999999999,518100.0,197400000,13900,industriel,22.0,Gaz,18340000000.0,yum
80669,Earth132944,2153-07-07,Pearl Zettlemoyer,oui,non,oui,non,oui,non,8,6493553000,0.2599999999999999,5,4,244.0,6.0,7.0,40.0,0.1999999999999999,394600.0,182400000,12500,industriel,10.0,Four,9010000000.0,yum
90748,Earth149490,2170-02-02,Barb Carson,oui,non,non,non,oui,oui,7,4675686000,0.1799999999999999,7,6,299.0,4.0,6.0,32.0,0.1799999999999999,,167200000,15300,renaissance,18.0,Soleil,11430000000.0,yum
141555,Earth233591,2178-08-16,James Shaw,oui,oui,oui,,non,oui,8,2582370000,0.1899999999999999,7,6,231.0,6.0,6.0,32.0,0.1799999999999999,525700.0,188700000,12400,industriel,20.0,Four,12610000000.0,yuk
112228,Earth184959,2186-03-23,Gregory Newmark,non,non,oui,non,oui,oui,8,7728263000,0.1899999999999999,7,8,274.0,4.0,8.0,34.0,0.2399999999999999,393600.0,186100000,16100,future,15.0,Quantique,11890000000.0,yum
237260,Earth391563,2184-01-17,Richelle Williamson,non,non,oui,non,non,non,7,4935695000,0.2099999999999999,7,7,180.0,4.0,6.0,28.0,0.1899999999999999,,229900000,14300,apocalyptique,19.0,Fer à repasser,16950000000.0,yum
184391,Earth304349,2076-12-26,Manuel Futch,,non,non,non,oui,oui,7,5928524000,0.2199999999999999,8,4,195.0,4.0,6.0,24.0,0.1999999999999999,445000.0,180700000,11900,numérique,20.0,Gaz,16160000000.0,yum
97248,Earth160261,2053-02-16,Lionel Lozano,,oui,oui,,oui,oui,9,6972548000,0.2099999999999999,9,8,,4.0,6.0,32.0,0.1999999999999999,,170800000,13100,numérique,20.0,Micro-Ondes,13440000000.0,yum
207470,Earth342601,2158-10-08,Iva Vargas,non,oui,non,oui,oui,oui,8,5644916000,0.1999999999999999,8,6,238.0,4.0,6.0,22.0,0.1899999999999999,504100.0,169300000,15700,numérique,20.0,Gaz,13970000000.0,yum
198729,Earth328180,2090-10-08,Paul Leslie,non,non,oui,,oui,oui,9,8954687000,0.2099999999999999,10,7,261.0,6.0,7.0,26.0,0.1699999999999999,492300.0,188500000,11600,future,19.0,Quantique,20060000000.0,yum
204680,Earth337989,2048-04-29,Jamie Albritton,oui,non,non,non,non,oui,7,6248950000,0.1699999999999999,5,6,237.0,4.0,6.0,28.0,0.1899999999999999,435500.0,178200000,20000,préhistoire,22.0,Feu de Bois,11680000000.0,yum
88698,Earth146184,2123-04-16,Chris Wester,non,oui,non,,non,non,10,5657943000,0.1799999999999999,7,7,,2.0,7.0,24.0,0.2299999999999999,524100.0,174200000,11000,future,25.0,Micro-Ondes,17030000000.0,yum
108674,Earth179115,2046-11-22,Tom Carlson,oui,oui,non,oui,non,non,9,2268621000,0.2099999999999999,7,7,288.0,4.0,6.0,26.0,0.2099999999999999,480600.0,181800000,15000,préhistoire,19.0,Feu de Bois,12520000000.0,yum
59490,Earth98048,2110-07-03,John Cavazos,non,non,non,oui,oui,non,8,4052756000,0.2099999999999999,9,7,,4.0,8.0,36.0,0.1999999999999999,414300.0,173500000,14500,future,31.0,Quantique,12960000000.0,yum
226064,Earth373147,2189-02-03,Susan Colvin,oui,non,oui,non,oui,oui,7,5547036000,0.1899999999999999,8,7,392.0,4.0,6.0,26.0,0.2299999999999999,499300.0,184300000,17400,numérique,21.0,Micro-Ondes,18180000000.0,yum
78885,Earth129982,2196-03-25,Kenneth Saleh,oui,oui,non,oui,oui,non,7,6734368000,0.1899999999999999,6,9,,6.0,7.0,32.0,0.1899999999999999,512600.0,177900000,11600,industriel,21.0,Poele,11870000000.0,yum
212775,Earth351330,2158-11-12,Patricia Noel,non,non,non,,non,non,9,6805985000,0.1499999999999999,5,5,351.0,4.0,7.0,30.0,0.1799999999999999,476700.0,245000000,15000,préhistoire,26.0,,20160000000.0,yum
219033,Earth361598,2144-02-13,Chad Horton,oui,non,non,,non,oui,9,6094067000,0.1899999999999999,6,8,256.0,4.0,6.0,22.0,0.1799999999999999,554900.0,193300000,11200,industriel,25.0,Poele,19950000000.0,yum
173633,Earth286736,2139-01-06,Melvin Font,oui,,oui,non,oui,oui,8,6663129000,0.2099999999999999,7,5,287.0,4.0,8.0,24.0,0.2199999999999999,483300.0,181000000,16400,apocalyptique,23.0,Quantique,18670000000.0,yum
219339,Earth362084,2199-08-16,Margaret Weintraub,non,non,oui,non,oui,oui,8,9365479000,0.1799999999999999,6,4,280.0,4.0,6.0,26.0,0.1799999999999999,470000.0,208800000,14500,préhistoire,22.0,Feu de Bois,14400000000.0,yum
222549,Earth367317,2025-09-14,Cynthia Gregoire,oui,non,oui,non,oui,oui,7,7636195000,0.2099999999999999,6,4,314.0,4.0,7.0,32.0,0.2099999999999999,524200.0,201900000,15700,renaissance,22.0,Four,16710000000.0,yum
187843,Earth310058,2187-04-16,Clyde Gingrich,oui,oui,non,non,non,non,7,3620904000,0.1899999999999999,5,5,204.0,4.0,7.0,,0.1999999999999999,496600.0,214400000,16800,numérique,19.0,Gaz,7290000000.0,yum
39262,Earth64697,2074-06-06,Pedro Sims,non,oui,non,non,oui,non,8,6341668000,0.1499999999999999,6,6,349.0,4.0,7.0,32.0,0.1899999999999999,509400.0,221500000,14600,moyen-age,24.0,Soleil,12540000000.0,yum
194333,Earth320914,2094-10-29,Dorothy Allison,non,non,oui,non,oui,oui,8,7051067000,0.2399999999999999,6,5,,6.0,7.0,34.0,0.1799999999999999,531100.0,182600000,17200,future,23.0,Micro-Ondes,18840000000.0,yum
73681,Earth121474,2113-11-05,Mable Silverman,non,oui,non,oui,non,non,7,8274723000,0.1899999999999999,8,6,282.0,4.0,7.0,30.0,0.2099999999999999,505500.0,179100000,14900,future,24.0,Micro-Ondes,10700000000.0,yum
149652,Earth247140,2024-03-11,Robert Jackson,oui,non,oui,non,non,non,8,4500146000,0.1799999999999999,8,5,240.0,4.0,8.0,30.0,0.1899999999999999,435100.0,186200000,18500,renaissance,20.0,Four,17260000000.0,yuk
177550,Earth293199,2182-04-29,Brenda Weber,oui,non,oui,non,oui,non,9,5856407000,0.1999999999999999,5,4,247.0,4.0,8.0,26.0,0.1799999999999999,525200.0,195900000,16300,future,22.0,Micro-Ondes,18350000000.0,yum
170824,Earth282165,2045-08-04,Donnell Lashbrook,non,oui,oui,,oui,non,7,6973175000,0.2099999999999999,6,6,348.0,4.0,6.0,22.0,0.1799999999999999,496100.0,194100000,12000,numérique,13.0,Gaz,14080000000.0,yum
93676,Earth154371,2111-08-15,Lula Foss,oui,non,oui,oui,oui,oui,7,7747819000,0.1899999999999999,8,7,326.0,4.0,7.0,38.0,0.2099999999999999,,165300000,12000,apocalyptique,15.0,Fer à repasser,13190000000.0,yum
88958,Earth146590,2159-05-15,Darla Gillespie,oui,oui,non,,oui,oui,7,6419984000,0.2299999999999999,8,6,310.0,2.0,6.0,34.0,0.1599999999999999,445600.0,171900000,17100,future,20.0,Micro-Ondes,12400000000.0,yum
253179,Earth417885,2154-03-26,Dorothy Sheppard,oui,non,oui,oui,non,oui,6,4601416000,0.1799999999999999,6,5,304.0,4.0,7.0,32.0,0.1899999999999999,414300.0,172700000,12900,préhistoire,23.0,Magie,9170000000.0,yum
69855,Earth115219,2082-07-07,Polly Hosking,non,oui,non,non,non,non,7,6736637000,0.1799999999999999,8,8,306.0,4.0,7.0,28.0,0.1699999999999999,472900.0,192500000,17200,industriel,26.0,Poele,11920000000.0,yum
21316,Earth35249,2038-03-14,Gabriel Woods,,non,non,oui,non,oui,7,4350269000,0.1799999999999999,5,6,396.0,4.0,5.0,30.0,0.1999999999999999,496900.0,192800000,12900,future,22.0,Quantique,15740000000.0,yuk
97862,Earth161285,2146-12-18,June Hollis,non,non,oui,non,non,non,9,7210743000,0.2199999999999999,9,7,312.0,6.0,7.0,30.0,0.2299999999999999,496200.0,176100000,19800,apocalyptique,20.0,Fer à repasser,14930000000.0,yum
63695,Earth105012,2151-01-28,Lucas Christopher,non,non,non,non,non,oui,4,6213007000,0.1599999999999999,8,5,379.0,4.0,7.0,36.0,0.1999999999999999,577800.0,224400000,13400,renaissance,17.0,Four,11300000000.0,yum
248779,Earth410568,2028-07-06,Amanda Roberson,oui,oui,non,non,non,oui,6,4786211000,0.2199999999999999,6,2,207.0,4.0,8.0,30.0,0.2299999999999999,535500.0,213100000,17500,renaissance,24.0,Four,10140000000.0,yum
196271,Earth324093,2148-06-16,Stephanie Lewis,non,oui,non,non,oui,oui,7,7312293000,0.1899999999999999,6,6,297.0,4.0,8.0,28.0,0.1799999999999999,,190200000,13100,moyen-age,26.0,Magie,13160000000.0,yum
243602,Earth402053,2066-07-02,Erick Anthony,,non,oui,oui,non,oui,9,5005289000,0.1699999999999999,9,4,250.0,4.0,7.0,36.0,0.2099999999999999,404500.0,198100000,16100,préhistoire,27.0,Feu de Bois,14190000000.0,yum
54674,Earth90188,2107-05-24,Geraldine Nelson,,oui,oui,oui,non,non,8,4745743000,0.1799999999999999,7,9,356.0,4.0,5.0,36.0,0.1999999999999999,482900.0,183000000,12200,numérique,14.0,Gaz,9950000000.0,yum
234245,Earth386695,2098-11-01,Robert Tieng,non,oui,non,non,oui,oui,7,4724023000,0.1999999999999999,5,4,218.0,4.0,7.0,30.0,0.1899999999999999,435200.0,205000000,12800,industriel,22.0,Poele,13980000000.0,yum
114298,Earth188276,2140-05-26,Alisha Rivera,non,oui,non,non,oui,oui,7,5514210000,0.1799999999999999,6,7,316.0,4.0,6.0,30.0,0.1999999999999999,592300.0,191800000,9600,préhistoire,19.0,Feu de Bois,10970000000.0,yum
97895,Earth161335,2161-03-11,Ruben Kofford,oui,non,non,,non,non,8,5486688000,0.1799999999999999,10,11,417.0,4.0,6.0,30.0,0.1899999999999999,444500.0,187500000,12100,industriel,29.0,Poele,11300000000.0,yum
120702,Earth198892,2099-07-02,Heather Mitton,non,oui,non,non,oui,oui,8,5885607000,0.2299999999999999,7,8,313.0,2.0,6.0,32.0,0.1699999999999999,436900.0,164000000,17000,préhistoire,,Magie,10640000000.0,yuk
197984,Earth326946,2142-09-06,Edward Spencer,oui,oui,non,non,oui,oui,9,8052622000,0.1999999999999999,7,8,315.0,4.0,8.0,,0.1899999999999999,512000.0,180800000,15300,préhistoire,20.0,Feu de Bois,13900000000.0,yum
83469,Earth137595,2076-06-20,Cherry Darnell,oui,oui,,oui,non,non,6,7662660000,0.1699999999999999,8,5,242.0,4.0,,26.0,0.1999999999999999,413500.0,154600000,18000,future,17.0,Quantique,9970000000.0,yum
37197,Earth61251,2059-06-17,Virginia Matthews,oui,oui,non,non,oui,non,7,6465963000,0.2099999999999999,8,5,254.0,4.0,8.0,,0.1999999999999999,,196700000,12100,renaissance,24.0,Four,8610000000.0,yuk
65488,Earth108054,2128-01-24,Zachary Burt,oui,non,oui,non,non,oui,7,5083303000,0.2299999999999999,7,6,341.0,4.0,5.0,30.0,0.1599999999999999,576800.0,174700000,10000,moyen-age,14.0,Soleil,14590000000.0,yum
137463,Earth226873,2178-08-28,William Richardson,oui,oui,oui,non,oui,non,11,4400378000,0.1899999999999999,9,5,308.0,4.0,6.0,38.0,0.2099999999999999,350700.0,183300000,13300,préhistoire,26.0,Feu de Bois,17160000000.0,yuk
177196,Earth292601,2185-08-17,Renee Bowman,non,non,non,oui,oui,non,7,5562492000,0.1899999999999999,5,6,280.0,4.0,8.0,,0.1899999999999999,413000.0,248800000,16400,moyen-age,26.0,Magie,,yum
241474,Earth398565,2078-06-20,Lisa Silva,oui,oui,non,oui,oui,oui,9,4456295000,0.1699999999999999,9,5,262.0,4.0,7.0,,0.1999999999999999,,228700000,11600,industriel,20.0,Poele,13920000000.0,yum
187618,Earth309700,2122-05-16,Leslie Mora,oui,oui,non,non,non,non,7,10090536000,0.1999999999999999,4,6,298.0,2.0,8.0,24.0,0.1999999999999999,,218600000,11600,moyen-age,28.0,Soleil,13170000000.0,yum
215132,Earth355162,2142-11-01,Madeleine Oxendine,non,non,oui,oui,oui,non,7,7154654000,0.1799999999999999,8,9,320.0,4.0,4.0,30.0,0.1799999999999999,449900.0,183400000,15900,moyen-age,,Soleil,14080000000.0,yum
29751,Earth49152,2116-10-17,Amy Degroot,oui,oui,non,oui,non,oui,9,5375774000,0.1999999999999999,7,5,266.0,4.0,6.0,22.0,0.2099999999999999,,188900000,11800,numérique,25.0,Gaz,17220000000.0,yuk
148347,Earth244917,2140-09-04,Adam Curiel,oui,oui,oui,non,non,non,7,7526144000,0.1899999999999999,8,4,305.0,4.0,9.0,30.0,0.1899999999999999,503500.0,197100000,19900,industriel,22.0,Poele,12180000000.0,yuk
125715,Earth207395,2130-02-03,Leslie Dedrick,,oui,non,,oui,non,6,7781757000,0.1899999999999999,8,8,320.0,6.0,8.0,28.0,0.2399999999999999,,202600000,12700,future,24.0,Quantique,12460000000.0,yum
198405,Earth327633,2066-06-05,Billy Greenlee,oui,non,non,non,oui,oui,8,7267565000,0.1699999999999999,5,5,,4.0,7.0,,0.1999999999999999,428600.0,192900000,15500,renaissance,19.0,Soleil,16870000000.0,yum
147518,Earth243580,2054-04-29,Edith Kruse,non,oui,non,oui,non,non,7,6237373000,0.1899999999999999,6,8,297.0,4.0,6.0,,0.2099999999999999,471300.0,177300000,16000,industriel,26.0,Poele,10120000000.0,yuk
197037,Earth325364,2080-05-05,Twila Martinson,oui,oui,oui,non,oui,oui,6,4929614000,0.1899999999999999,5,6,332.0,4.0,8.0,24.0,0.1799999999999999,517900.0,177000000,13400,numérique,23.0,Gaz,13170000000.0,yum
169495,Earth279969,2164-05-03,Darryl Peters,non,non,non,oui,non,oui,7,6608198000,0.1999999999999999,6,8,242.0,4.0,7.0,26.0,0.1999999999999999,506300.0,204600000,16500,préhistoire,20.0,Feu de Bois,13240000000.0,yum
250482,Earth413397,2144-08-15,James Jensen,oui,non,non,oui,oui,non,8,6570740000,0.1899999999999999,7,8,,4.0,9.0,26.0,0.1599999999999999,442100.0,198500000,14900,préhistoire,13.0,Magie,14120000000.0,yum
157808,Earth260606,2177-04-17,William Anson,oui,oui,non,non,non,non,9,7777886000,0.1799999999999999,7,6,283.0,4.0,8.0,34.0,0.2099999999999999,499600.0,203700000,15500,préhistoire,26.0,Feu de Bois,17580000000.0,yuk
241126,Earth397996,2132-03-30,Joanne Joseph,non,oui,non,oui,oui,oui,7,6739101000,0.1699999999999999,8,7,300.0,4.0,7.0,20.0,0.1499999999999999,517900.0,187400000,13100,renaissance,23.0,Four,17060000000.0,yum
209079,Earth345226,2149-08-07,Jerry Noe,non,non,oui,oui,non,non,9,5320033000,0.2099999999999999,7,6,361.0,4.0,,28.0,0.2199999999999999,455300.0,182000000,13700,préhistoire,21.0,Feu de Bois,18410000000.0,yum
